SKU,Name,Current Category,Suggested Category,Confidence,Reason
110107,110107,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110108,110108,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110109,110109,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110110,110110,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110111,110111,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110112,110112,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110113,110113,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110114,110114,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110115,110115,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110116,110116,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110117,110117,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110118,110118,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110119,110119,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110120,110120,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110121,110121,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110122,110122,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110123,110123,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110124,110124,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
110125,110125,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อสินค้าเป็นรหัส SKU อย่างเดียว ไม่สามารถอนุมานประเภทจากชื่อได้
100239,Crocs Fun Lab Lightning McQueen Lights Clog รองเท้าลำลองเด็กผู้ชาย ลายแม็คควีน,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100241,Adidas Superstar Black รองเท้าลำลองเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100240,Crocs Fun Lab Spider-Man Lights Clog รองเท้าลำลองเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100235,Adidas Active Play Mickey Shoes รองเท้ามิกกี้แอคทีฟเพลย์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100234,Adidas Altaventure รองเท้าแตะ,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100238,Crocs Fun Lab Disney And Pixar Cars Band Clog รองเท้าลำลองเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100237,Kids Casual Shoes Mickey Mouse Pattern รองเท้าลำลองเด็ก ลายมิกกี้เม้าส์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100242,Toddler Sandals รองเท้าแตะรัดส้นเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100243,Toddler Sandals รองเท้าแตะรัดส้นเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,93,ชื่อสินค้าคือรองเท้า
100244,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีชมพู,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100248,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีฟ้า,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100249,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีน้ำเงิน,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100250,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีกรม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100251,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีชมพู,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100252,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีเหลือง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100253,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีน้ำเงิน,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100254,Ralph Lauren Polo Shirt เสื้อเชิ้ตคอปกโปโลสีแดง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อโปโล
100261,Disney Mickey Mouse Scary Cute เสื้อแขนสั้นลายมิกกี้เมาส์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,90,ชื่อสินค้าคือเสื้อ
100262,Disney Mickey Mouse Scary Cute เสื้อแขนสั้นลายมิกกี้เมาส์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,90,ชื่อสินค้าคือเสื้อ
100263,T-Shirt Respect The Ocean Dude เสื้อยืดแขนสั้น,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100264,T-Shirt 3 Dinosaurs เสื้อยืดลายไดโนเสาร์3ตัว,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100266,T-Shirt Dinosaur Play Skateboard เสื้อยืดลายไดโนเสาร์เล่นสเก็ตบอร์ด,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100267,T-Shirt Blue White เสื้อยืดแขนสั้น,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100268,T-Shirt Blue White เสื้อยืดแขนสั้น,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100270,T-Shirt Respect The Ocean Dude เสื้อยืดแขนสั้น,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100258,Boys Swimming Trunks กางเกงว่ายน้ำเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดว่ายน้ำเด็ก,95,ชื่อสินค้าคือกางเกงว่ายน้ำ จัดเป็นชุดว่ายน้ำเด็ก ไม่ใช่กางเกงทั่วไป
100259,Boys Swimming Trunks กางเกงว่ายน้ำเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดว่ายน้ำเด็ก,95,ชื่อสินค้าคือกางเกงว่ายน้ำ จัดเป็นชุดว่ายน้ำเด็ก ไม่ใช่กางเกงทั่วไป
100260,Boys Swimming Trunks กางเกงว่ายน้ำเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดว่ายน้ำเด็ก,95,ชื่อสินค้าคือกางเกงว่ายน้ำ จัดเป็นชุดว่ายน้ำเด็ก ไม่ใช่กางเกงทั่วไป
100256,Halloween Pumpkin T-Shirt เสื้อยืดลายฟักทองฮัลโลวีน,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100255,Halloween Pumpkin T-Shirt เสื้อยืดลายฟักทองฮัลโลวีน,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100281,T-Shirt เสื้อยืดลายทาง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100280,T-Shirt เสื้อยืดสีกรมลายแว่นตาที่กระเป๋า,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100279,T-Shirt เสื้อยืดสีกรมลายแว่นตาที่กระเป๋า,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100278,T-Shirt เสื้อยืดสีดำลายมิกกี้เมาส์ที่กระเป๋า,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
100277,Ticking Stipe Shorts กางเกงขาสั้นลายทาง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,90,ชื่อสินค้าคือกางเกงขาสั้น
100275,Toddler Pull-On Shorts กางเกงขาสั้นเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,90,ชื่อสินค้าคือกางเกงขาสั้น
100273,Boys Short Trousers กางเกงขาสั้นเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,90,ชื่อสินค้าคือกางเกงขาสั้น
100272,Baby Knit Denim Pants กางเกงยีนส์เด็กถัก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงยีนส์เด็ก,94,ชื่อสินค้าคือกางเกงยีนส์
100271,Baby Organic Cotton Rib Pants กางเกงผ้าฝ้ายออร์แกนิคเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
100286,Baby Cotton Pants กางเกงผ้าฝ้ายเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
100285,Baby Organic Cotton Jeans กางเกงยีนส์เด็กผ้าฝ้ายออร์แกนิค,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงยีนส์เด็ก,94,ชื่อสินค้าคือกางเกงยีนส์
100284,Denim Joggers กางเกงจ๊อกเกอร์ยีนส์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงยีนส์เด็ก,94,ชื่อสินค้าคือกางเกงยีนส์
100283,Relaxed Fit Jeans กางเกงยีนส์ทรงรีแลกซ์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงยีนส์เด็ก,94,ชื่อสินค้าคือกางเกงยีนส์
100282,Baby Balloon Denim Jean กางเกงยีนส์ทรงบอลลูนเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงยีนส์เด็ก,94,ชื่อสินค้าคือกางเกงยีนส์
100292,Boys Swim Shirt เสื้อว่ายน้ำเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อว่ายน้ำเด็ก,95,ชื่อสินค้าคือเสื้อว่ายน้ำ/แรชการ์ด ไม่ใช่ชุดว่ายน้ำทั้งตัว
100291,Boys Swim Shirt เสื้อว่ายน้ำเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อว่ายน้ำเด็ก,95,ชื่อสินค้าคือเสื้อว่ายน้ำ/แรชการ์ด ไม่ใช่ชุดว่ายน้ำทั้งตัว
100290,Boys Swim Shirt เสื้อว่ายน้ำเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อว่ายน้ำเด็ก,95,ชื่อสินค้าคือเสื้อว่ายน้ำ/แรชการ์ด ไม่ใช่ชุดว่ายน้ำทั้งตัว
100289,Boys Swim Shirt เสื้อว่ายน้ำเด็กผู้ชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อว่ายน้ำเด็ก,95,ชื่อสินค้าคือเสื้อว่ายน้ำ/แรชการ์ด ไม่ใช่ชุดว่ายน้ำทั้งตัว
100287,Shark Boys Swimwear ชุดว่ายน้ำเด็กผู้ชายปลาฉลาม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดว่ายน้ำเด็ก,95,ชื่อสินค้าคือชุดว่ายน้ำ
210181,เสื้อยืดแขนสั้น ลายดาว,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300003,เสื้อ - real boss,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,82,ชื่อสินค้ามีคำว่าเสื้อ/shirt
26300004,เสื้อ - real boss,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,82,ชื่อสินค้ามีคำว่าเสื้อ/shirt
26300005,กางเกง - Tiny Whale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300006,กางเกง - Tiny Whale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300008,กางเกง - BabenistA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300011,กางเกง - real boss,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300012,ชุดลายซานต้า,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,25,ชื่อสินค้าไม่ระบุชนิดชัดเจน จึงยังไม่ย้ายออกจากหมวดปัจจุบัน
26300013,เสื้อยืด - GAP,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300014,เสื้อยืด - GAP,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300015,กางเกง - UNIQLO,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300016,เสื้อยืด - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300023,เสื้อยืด - UNIQLO,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300027,เสื้อยืด - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300029,กางเกง - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300030,กางเกง - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300031,เสื้อยืด - Tiny Tale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300032,เสื้อยืด - Tiny Tale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300033,กางเกง - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300034,ชุด - NICKELODEON,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ,45,ชื่อมีคำว่าชุดแต่ระบุแค่แบรนด์ จึงให้อยู่ที่หมวดเสื้อผ้าชั้นบน ไม่ลงใบ
26300035,ชุด - NICKELODEON,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ,45,ชื่อมีคำว่าชุดแต่ระบุแค่แบรนด์ จึงให้อยู่ที่หมวดเสื้อผ้าชั้นบน ไม่ลงใบ
26300036,เสื้อ - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,82,ชื่อสินค้ามีคำว่าเสื้อ/shirt
26300037,เสื้อยืด - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300039,เสื้อยืด - ROAMING,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300041,กางเกง - UNIQLO,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300043,กางเกง - H&M,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300044,กางเกง - GAP,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300045,กางเกง - GAP,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300047,เสื้อยืด - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300048,เสื้อยืด - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300049,เสื้อแจ็คเก็ต - Disney,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300050,เสื้อแจ็คเก็ต - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300051,เสื้อยืด - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300052,กางเกง - H&M,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300053,เสื้อยืด - H&M,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300054,กางเกง - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300055,เสื้อยืด - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300057,เสื้อแจ็คเก็ต - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300058,ถุงมือ - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เครื่องประดับ,88,ชื่อสินค้าคือถุงมือ/ผ้าพันคอ/เครื่องประดับ
26300059,ถุงมือ - GAP,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เครื่องประดับ,88,ชื่อสินค้าคือถุงมือ/ผ้าพันคอ/เครื่องประดับ
26300060,เสื้อแจ็คเก็ต - Columbia,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300061,เสื้อแจ็คเก็ต - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300062,เสื้อแจ็คเก็ต - Crazy8,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300063,เสื้อแจ็คเก็ต - baby Gap,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300064,เสื้อแจ็คเก็ต - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300066,เสื้อแจ็คเก็ต - under armour,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300067,เสื้อแจ็คเก็ต - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300069,เสื้อแจ็คเก็ต - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300070,เสื้อแจ็คเก็ต - THE NORTH FACE,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
26300071,กางเกง - M&S,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300072,กางเกง - M&S,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
