SKU,Product Name,Current Category,Recommended Category,Confidence,Reason
26300293,เสื้อ - Tiny Tale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300294,เสื้อ - Tiny Tale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300295,เสื้อ - Tiny Tale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300296,เสื้อ - Tiny Tale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300300,เสื้อ - Papillon,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300301,เสื้อ - Papillon,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300302,เสื้อ - Papillon,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300303,เสื้อ - Papillon,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300305,เสื้อ - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300306,เสื้อ - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300307,เสื้อ - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300308,เสื้อ - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300309,เสื้อ - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300310,ชุด - BABY LOVETT,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,45,ชื่อมีแค่คำว่าชุดกับแบรนด์ ไม่ระบุชนิด — คงหมวดปัจจุบัน
26300311,ชุด - BABY LOVETT,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,45,ชื่อมีแค่คำว่าชุดกับแบรนด์ ไม่ระบุชนิด — คงหมวดปัจจุบัน
26300312,ชุด - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,45,ชื่อมีแค่คำว่าชุดกับแบรนด์ ไม่ระบุชนิด — คงหมวดปัจจุบัน
26300313,ชุด - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,45,ชื่อมีแค่คำว่าชุดกับแบรนด์ ไม่ระบุชนิด — คงหมวดปัจจุบัน
26300324,เสื้อ - BABY MORNING,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300325,เสื้อ - BabenistA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300326,เสื้อ - BabenistA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300327,เสื้อ - Tiny Whale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300328,เสื้อ - Tiny Whale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300329,เสื้อ - Tiny Whale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300330,เสื้อ - Tiny Whale,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300415,เสื้อ - PHAHURAT.COM,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,75,ชื่อระบุว่าเป็นเสื้อ (ไม่มีชนิดอื่น)
26300419,ชุด - ไม่มี,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,45,ชื่อมีแค่คำว่าชุดกับแบรนด์ ไม่ระบุชนิด — คงหมวดปัจจุบัน
26300450,รองเท้าผ้าใบ adidas Toy Story - adidas,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > รองเท้า,92,ชื่อคือรองเท้าผ้าใบ adidas ไม่ใช่ของเล่น Toy Story
300003,Set Pants 3pieces เซตกางเกงขายาว 3ชิ้น,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
300005,Striped Pants 2pieces กางเกงขายาว,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
300009,Striped Matching Body suits & Bottoms เซตบอดี้สูทและกางเกงลายขวาง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
300010,Car Matching Tops & Bottoms เซตเสื้อและกางเกงลายรถ,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
300040,Aircraft Body suit 3pieces ชุดบอดี้สูทลายเครื่องบิน 3 ชิ้น,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
300058,Car Body suit 3pieces ชุดบอดี้สูทลายรถ3 ชิ้น,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
310002,310002,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
310003,310003,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
310005,310005,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
310006,310006,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
310007,310007,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
310008,310008,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
310010,Kids Academy ชุดเซ็ตเสื้อเชิ้ตแขนสั้นลายตารางและกางเกงขาสั้นสีกรม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
400002,Dinosaurs Set Shirt and Pants เซตเสื้อและกางเกง ลายไดโนเสาร์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
400005,Evolving Neoprene Swim Vest เสื้อชูชีพสําหรับว่ายน้ำเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เครื่องมือการเลี้ยงดูเด็ก > อุปกรณ์ความปลอดภัย,88,เสื้อชูชีพ ไม่ใช่ชุดว่ายน้ำหรือแรชการ์ด
400007,Evolving Neoprene Swim Vest เสื้อชูชีพเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เครื่องมือการเลี้ยงดูเด็ก > อุปกรณ์ความปลอดภัย,88,เสื้อชูชีพ ไม่ใช่ชุดว่ายน้ำหรือแรชการ์ด
400010,Crayola สีเทียนเคยอล่าไร้สารพิษเซตใหญ่ 152 สี,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,85,สีเทียน ไม่ใช่ชุดเสื้อผ้า
500002,Almofada de banho baleia เบาะอาบน้ำปลาวาฬ,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,40,เบาะอาบน้ำ ไม่ใช่เครื่องนอนหรือเฟอร์นิเจอร์ชัดเจน — คงหมวดปัจจุบัน
500003,Babymoov หมอนป้องกันศรีษะสำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,85,หมอนป้องกันศีรษะ
610030,610030,เสื้อผ้าและเครื่องประดับ,เสื้อผ้าและเครื่องประดับ,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
700001,Super light Taekwondo Uniform Kids and adult ชุดเทควันโด,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,72,ชุดยูนิฟอร์มเทควันโด ใกล้ชุดเซ็ตที่สุดในต้นไม้ที่มี
700002,Taekwondo Uniform Kids ชุดเทควันโด,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,72,ชุดยูนิฟอร์มเทควันโด ใกล้ชุดเซ็ตที่สุดในต้นไม้ที่มี
700005,Folable tatami เก้าอี้เอนกายพับเก็บได้,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เฟอร์นิเจอร์ห้องเด็ก,85,เก้าอี้พับ คือเฟอร์นิเจอร์
700006,Toys for children ของเล่นสำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ชื่อระบุของเล่นสำหรับเด็ก
700009,lantern garland โคมไฟสำหรับตกแต่ง,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,40,โคมไฟตกแต่ง ไม่มีหมวดที่ตรง — คงหมวดปัจจุบัน
700010,Plates flowers จานลายดอกไม้สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เครื่องมือการเลี้ยงดูเด็ก > อุปกรณ์ให้นมและอาหาร,72,จานสำหรับเด็ก จัดเป็นอุปกรณ์อาหาร
710003,710003,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
710006,710006,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
710007,710007,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
800004,Hamleys Movers and Shakers Poodle-Pink ตุ๊กตาหุ่นยนต์สุนัขสีชมพู,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,88,ตุ๊กตาหุ่นยนต์
800005,Cozy Caterpillar Neck Support หมอนรองคอหนอนผีเสื้อ,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,85,หมอนรองคอ
800017,wed-3084 transport matching game ของเล่นเพื่อฝึกออกกำลังนิ้ว,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,85,เกมของเล่นฝึกนิ้ว
800023,Beaming Buggie Take-Along Toy ผึ้งของเล่นสำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ชื่อมีคำว่า toy
800027,Electronic music snail piano ออแกนหอยหอยทาก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,75,เปียโนของเล่น ไม่ใช่สื่อดนตรีซีดี
800033,ZOGGS Jacket For Swim Zoggyjacket ชุดชูชีพสำหรับเด็กหญิง,สินค้าและอุปกรณ์สำหรับเด็ก,เครื่องมือการเลี้ยงดูเด็ก > อุปกรณ์ความปลอดภัย,88,ชุดชูชีพสำหรับว่ายน้ำ ไม่ใช่ชุดว่ายน้ำทั้งตัว
800049,Skill toys ของเล่นเสริมทักษะ,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,skill toys
800051,Bag กระเป๋าถือและสะพายรูปแกะ,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กระเป๋า,90,ชื่อระบุว่าเป็นกระเป๋าถือและสะพาย
800052,Wiggle & Crawl Ball ลูกบอลของเล่น,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ลูกบอลของเล่น
800053,HAB SPIN GIGGLE PUP ของเล่นรถจานหมุน,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,85,ของเล่นรถจานหมุน
800055,Sleepy Bear Sweet Dreams โปรเจคเตอร์,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,40,โปรเจคเตอร์ ไม่ชัดว่าของเล่นหรือเครื่องนอน — คงหมวดปัจจุบัน
800058,Paw Patrol Cushion ตุ๊กตา,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,82,ตุ๊กตา Paw Patrol (ไม่จัดหมอนเพราะชื่อเป็นตุ๊กตา)
800060,Care Bears Good Luck Bear ตุ๊กตาแคร์แบร์,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800061,Hello Kitty Candy Fan ของเล่นพัดลม,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,85,ของเล่นพัดลม
800062,Smiggle Squishy Hug-A-Buds ตุ๊กตา,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800064,Copenhagen Up กระต่ายขนนุ่ม,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,40,กระต่ายขนนุ่ม ไม่มีคำว่าตุ๊กตา/ของเล่น ชัดเจนพอ — คงหมวดปัจจุบัน
800065,My Little Pony Plush Toy Spike Dragon พวงกุญแจ,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,78,ชื่อมี plush toy แม้จะเป็นพวงกุญแจ
800066,RAINBOW HUGS BEAR หมีเรนโบว์,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,40,หมีเรนโบว์ ไม่มีคำว่าตุ๊กตาชัดเจนพอ — คงหมวดปัจจุบัน
800067,Flummi rabbit กระต่ายฟลัม,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,40,กระต่ายฟลัม ไม่ชัดว่าของเล่น — คงหมวดปัจจุบัน
800068,Munchkin Bath Bobbers ของเล่นในน้ำ,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ของเล่นในน้ำ
800069,Freddie Teddy Duck ตุ๊กตาเป็ด,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800070,Puppito Cutetitos ของเล่นนุ่ม,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ของเล่นนุ่ม
800071,Musical RRH Wolf Doll ตุ๊กตาหมาป่ากางขา,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800072,Rabbit Doll ตุ๊กตากระต่าย,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800073,Teddy Bear ตุ๊กตาหมีเท็ดดี้,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,92,teddy bear
800074,Pikmi Pops Lollipop ตุ๊กตา,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800075,Sheep Doll ตุ๊กตาแกะ,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800076,Peperico Daily พวงกุญแจเพนกวิน,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,40,พวงกุญแจ ไม่ชัดว่าของเล่นหรือเครื่องประดับ — คงหมวดปัจจุบัน
800077,LOL Fluky Purse Kittyqueen ตุ๊กตานุ่ม,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,85,ตุ๊กตานุ่ม ไม่ใช่กระเป๋าจริง
800078,Unicorn ตุ๊กตายูนิคอร์น,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800079,The hanging doll has a sound ตุ๊กตาแขวนมีเสียง,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตาแขวน
800080,Wish Factory Kawaii Cube DC comics jerry&rabbit ตุ๊กตาเจอร์รี่&กระต่าย,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,ตุ๊กตา
800082,Hello Kitty Doll Set เซ็ตตุ๊กตาคิตตี้,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,เซ็ตตุ๊กตา
800083,Penguin doll set เซ็ตตุ๊กตานกเพนกวิน,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,90,เซ็ตตุ๊กตา
810001,810001,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810002,810002,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810004,810004,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810005,810005,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810006,810006,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810007,810007,ของเล่นและเครื่องนอนการตกแต่ง,ของเล่นและเครื่องนอนการตกแต่ง,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810008,810008,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810009,810009,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810010,810010,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810011,810011,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810012,810012,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810013,810013,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810014,810014,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810015,810015,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810016,810016,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810017,810017,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810018,810018,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810019,810019,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810020,810020,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810021,810021,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810022,810022,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
810023,810023,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
900003,Go Fishing เกมส์ตกเป็ด,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,82,เกมส์ตกเป็ด
900005,Dr. Seuss Beginner Counting Cards การ์ดนับตัวเลข,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,72,การ์ดนับตัวเลข จัดเป็นของเล่นเสริมพัฒนาการ
900006,Get Ready for School Connecting Cards: Letters การ์ดเตรียมความพร้อมสำหรับโรงเรียน,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,72,การ์ดเตรียมโรงเรียน จัดเป็นของเล่นเสริมพัฒนาการ
900008,Little Owl แว่นตากรองแสงสีฟ้าทรงเหลี่ยมสำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เครื่องประดับ,72,แว่นตากรองแสง จัดเป็นเครื่องประดับแฟชั่น
900009,Clatter Orchard ของเล่นไม้กรับสายรุ้ง,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,88,ของเล่นไม้
900010,Mini Roller รถบดถนนเล็ก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > ของเล่น,75,รถบดถนนเล็ก คือของเล่นยานยนต์
900012,Honorable Prince ชุดเจ้าชาย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดแฟนซี,85,ชุดเจ้าชาย คือชุดแฟนซี/สวมบทบาท
900019,Blue Astronaut Flight Suit ชุดนักบินอวกาศ,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดแฟนซี,85,ชุดนักบินอวกาศ คือชุดสวมบทบาท
900023,CAPTAIN AMERICA ชุดกัปตันอเมริกา,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดแฟนซี,88,ชุดกัปตันอเมริกา คือชุดตัวละคร
900037,Vest Tops เสื้อกล้าามเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,88,เสื้อกล้าม
900044,Faux Fur Scarf ผ้าพันคอขนเทียม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เครื่องประดับ,90,ผ้าพันคอ
